block,raintreat,comp,brc,datetime,temp
2,W,A,2WA,02-04-2025 11:47:59,9.178
4,C,B,4CB,02-04-2025 11:47:59,9.135
4,D,A,4DA,02-04-2025 11:47:59,9.607
4,W,B,4WB,02-04-2025 11:47:59,9.307
6,C,B,6CB,02-04-2025 11:47:59,9.392
6,D,B,6DB,02-04-2025 11:47:59,9.65
6,W,A,6WA,02-04-2025 11:47:59,9.264
8,C,A,8CA,02-04-2025 11:47:59,9.35
8,D,A,8DA,02-04-2025 11:47:59,9.264
8,W,B,8WB,02-04-2025 11:47:59,9.178
10,C,A,10CA,02-04-2025 11:47:59,9.35
10,D,B,10DB,02-04-2025 11:47:59,9.521
10,W,B,10WB,02-04-2025 11:47:59,9.221
11,AMB,,DSWS,02-04-2025 11:47:59,9.221
12,AMB,,USWS,02-04-2025 11:47:59,9.221
1,C,A,1CA,02-04-2025 12:18:00,9.779
1,D,B,1DB,02-04-2025 12:18:00,9.864
1,W,B,1WB,02-04-2025 12:18:00,9.607
2,C,B,2CB,02-04-2025 12:18:00,9.65
2,D,B,2DB,02-04-2025 12:18:00,9.993
2,W,A,2WA,02-04-2025 12:18:00,9.65
4,C,B,4CB,02-04-2025 12:18:00,9.564
4,D,A,4DA,02-04-2025 12:18:00,9.993
4,W,B,4WB,02-04-2025 12:18:00,9.693
6,C,B,6CB,02-04-2025 12:18:00,9.736
6,D,B,6DB,02-04-2025 12:18:00,10.036
6,W,A,6WA,02-04-2025 12:18:00,9.693
8,C,A,8CA,02-04-2025 12:18:00,9.736
8,D,A,8DA,02-04-2025 12:18:00,9.736
8,W,B,8WB,02-04-2025 12:18:00,9.607
10,C,A,10CA,02-04-2025 12:18:00,9.65
10,D,B,10DB,02-04-2025 12:18:00,10.036
10,W,B,10WB,02-04-2025 12:18:00,9.693
11,AMB,,DSWS,02-04-2025 12:18:00,9.564
12,AMB,,USWS,02-04-2025 12:18:00,9.564
1,C,A,1CA,02-04-2025 13:18:02,10.036
1,D,B,1DB,02-04-2025 13:18:02,9.993
1,W,B,1WB,02-04-2025 13:18:02,9.907
2,C,B,2CB,02-04-2025 13:18:02,9.907
2,D,B,2DB,02-04-2025 13:18:02,9.95
2,W,A,2WA,02-04-2025 13:18:02,9.907
4,C,B,4CB,02-04-2025 13:18:02,9.907
4,D,A,4DA,02-04-2025 13:18:02,10.036
4,W,B,4WB,02-04-2025 13:18:02,9.907
6,C,B,6CB,02-04-2025 13:18:02,9.95
6,D,B,6DB,02-04-2025 13:18:02,9.95
6,W,A,6WA,02-04-2025 13:18:02,9.907
8,C,A,8CA,02-04-2025 13:18:02,9.95
8,D,A,8DA,02-04-2025 13:18:02,9.95
8,W,B,8WB,02-04-2025 13:18:02,9.95
10,C,A,10CA,02-04-2025 13:18:02,9.95
10,D,B,10DB,02-04-2025 13:18:02,10.036
10,W,B,10WB,02-04-2025 13:18:02,9.95
11,AMB,,DSWS,02-04-2025 13:18:02,9.907
12,AMB,,USWS,02-04-2025 13:18:02,9.95
1,C,A,1CA,02-04-2025 13:48:03,10.208
1,D,B,1DB,02-04-2025 13:48:03,10.208
1,W,B,1WB,02-04-2025 13:48:03,10.165
2,C,B,2CB,02-04-2025 13:48:03,10.122
2,D,B,2DB,02-04-2025 13:48:03,10.165
2,W,A,2WA,02-04-2025 13:48:03,10.122
4,C,B,4CB,02-04-2025 13:48:03,10.122
4,D,A,4DA,02-04-2025 13:48:03,10.208
4,W,B,4WB,02-04-2025 13:48:03,10.122
6,C,B,6CB,02-04-2025 13:48:03,10.165
6,D,B,6DB,02-04-2025 13:48:03,10.165
6,W,A,6WA,02-04-2025 13:48:03,10.122
8,C,A,8CA,02-04-2025 13:48:03,10.165
8,D,A,8DA,02-04-2025 13:48:03,10.165
8,W,B,8WB,02-04-2025 13:48:03,10.165
10,C,A,10CA,02-04-2025 13:48:03,10.165
10,D,B,10DB,02-04-2025 13:48:03,10.293
10,W,B,10WB,02-04-2025 13:48:03,10.165
11,AMB,,DSWS,02-04-2025 13:48:03,10.165
12,AMB,,USWS,02-04-2025 13:48:03,10.165
1,C,A,1CA,02-05-2025 10:18:44,8.577
1,D,B,1DB,02-05-2025 10:18:44,11.194
1,W,B,1WB,02-05-2025 10:18:44,8.534
2,C,B,2CB,02-05-2025 10:18:44,8.749
2,D,B,2DB,02-05-2025 10:18:44,9.864
2,W,A,2WA,02-05-2025 10:18:44,9.95
4,C,B,4CB,02-05-2025 10:18:44,9.435
4,D,A,4DA,02-05-2025 10:18:44,8.878
4,W,B,4WB,02-05-2025 10:18:44,9.435
6,C,B,6CB,02-05-2025 10:18:44,7.848
6,D,B,6DB,02-05-2025 10:18:44,8.963
6,W,A,6WA,02-05-2025 10:18:44,8.663
8,C,A,8CA,02-05-2025 10:18:44,9.135
8,D,A,8DA,02-05-2025 10:18:44,11.752
8,W,B,8WB,02-05-2025 10:18:44,8.191
10,C,A,10CA,02-05-2025 10:18:44,7.977
10,D,B,10DB,02-05-2025 10:18:44,8.921
10,W,B,10WB,02-05-2025 10:18:44,7.848
11,AMB,,DSWS,02-05-2025 10:18:44,6.046
12,AMB,,USWS,02-05-2025 10:18:44,6.518
1,C,A,1CA,02-05-2025 10:48:45,10.079
1,D,B,1DB,02-05-2025 10:48:45,9.478
1,W,B,1WB,02-05-2025 10:48:45,7.977
2,C,B,2CB,02-05-2025 10:48:45,8.878
2,D,B,2DB,02-05-2025 10:48:45,11.623
2,W,A,2WA,02-05-2025 10:48:45,10.293
4,C,B,4CB,02-05-2025 10:48:45,10.336
4,D,A,4DA,02-05-2025 10:48:45,9.478
4,W,B,4WB,02-05-2025 10:48:45,10.594
6,C,B,6CB,02-05-2025 10:48:45,7.977
6,D,B,6DB,02-05-2025 10:48:45,9.65
6,W,A,6WA,02-05-2025 10:48:45,8.577
8,C,A,8CA,02-05-2025 10:48:45,7.891
8,D,A,8DA,02-05-2025 10:48:45,9.95
8,W,B,8WB,02-05-2025 10:48:45,7.805
10,C,A,10CA,02-05-2025 10:48:45,7.934
10,D,B,10DB,02-05-2025 10:48:45,8.32
10,W,B,10WB,02-05-2025 10:48:45,7.891
11,AMB,,DSWS,02-05-2025 10:48:45,6.604
12,AMB,,USWS,02-05-2025 10:48:45,8.577
1,C,A,1CA,02-05-2025 11:18:46,10.208
1,D,B,1DB,02-05-2025 11:18:46,9.821
1,W,B,1WB,02-05-2025 11:18:46,7.977
2,C,B,2CB,02-05-2025 11:18:46,10.036
2,D,B,2DB,02-05-2025 11:18:46,12.824
2,W,A,2WA,02-05-2025 11:18:46,10.079
4,C,B,4CB,02-05-2025 11:18:46,11.537
4,D,A,4DA,02-05-2025 11:18:46,10.036
4,W,B,4WB,02-05-2025 11:18:46,10.165
6,C,B,6CB,02-05-2025 11:18:46,8.706
6,D,B,6DB,02-05-2025 11:18:46,9.693
6,W,A,6WA,02-05-2025 11:18:46,9.35
8,C,A,8CA,02-05-2025 11:18:46,9.178
8,D,A,8DA,02-05-2025 11:18:46,10.336
8,W,B,8WB,02-05-2025 11:18:46,8.105
10,C,A,10CA,02-05-2025 11:18:46,8.706
10,D,B,10DB,02-05-2025 11:18:46,8.878
10,W,B,10WB,02-05-2025 11:18:46,8.191
11,AMB,,DSWS,02-05-2025 11:18:46,8.62
12,AMB,,USWS,02-05-2025 11:18:46,9.821
1,C,A,1CA,02-05-2025 11:48:47,10.808
1,D,B,1DB,02-05-2025 11:48:47,10.293
1,W,B,1WB,02-05-2025 11:48:47,8.363
2,C,B,2CB,02-05-2025 11:48:47,10.722
2,D,B,2DB,02-05-2025 11:48:47,13.039
2,W,A,2WA,02-05-2025 11:48:47,10.679
4,C,B,4CB,02-05-2025 11:48:47,11.366
4,D,A,4DA,02-05-2025 11:48:47,10.851
4,W,B,4WB,02-05-2025 11:48:47,10.765
6,C,B,6CB,02-05-2025 11:48:47,9.178
6,D,B,6DB,02-05-2025 11:48:47,10.165
6,W,A,6WA,02-05-2025 11:48:47,9.907
8,C,A,8CA,02-05-2025 11:48:47,8.921
8,D,A,8DA,02-05-2025 11:48:47,10.122
8,W,B,8WB,02-05-2025 11:48:47,8.577
10,C,A,10CA,02-05-2025 11:48:47,8.878
10,D,B,10DB,02-05-2025 11:48:47,9.006
10,W,B,10WB,02-05-2025 11:48:47,8.921
11,AMB,,DSWS,02-05-2025 11:48:47,9.779
12,AMB,,USWS,02-05-2025 11:48:47,10.551
1,C,A,1CA,02-05-2025 12:18:48,10.765
1,D,B,1DB,02-05-2025 12:18:48,9.821
1,W,B,1WB,02-05-2025 12:18:48,8.62
2,C,B,2CB,02-05-2025 12:18:48,10.422
2,D,B,2DB,02-05-2025 12:18:48,11.023
2,W,A,2WA,02-05-2025 12:18:48,10.679
4,C,B,4CB,02-05-2025 12:18:48,10.551
4,D,A,4DA,02-05-2025 12:18:48,10.765
4,W,B,4WB,02-05-2025 12:18:48,10.551
6,C,B,6CB,02-05-2025 12:18:48,9.35
6,D,B,6DB,02-05-2025 12:18:48,9.435
6,W,A,6WA,02-05-2025 12:18:48,9.392
8,C,A,8CA,02-05-2025 12:18:48,9.135
8,D,A,8DA,02-05-2025 12:18:48,9.693
8,W,B,8WB,02-05-2025 12:18:48,8.921
10,C,A,10CA,02-05-2025 12:18:48,9.607
10,D,B,10DB,02-05-2025 12:18:48,8.835
10,W,B,10WB,02-05-2025 12:18:48,8.749
11,AMB,,DSWS,02-05-2025 12:18:48,9.821
12,AMB,,USWS,02-05-2025 12:18:48,10.336
1,C,A,1CA,02-05-2025 12:48:49,9.307
1,D,B,1DB,02-05-2025 12:48:49,9.178
1,W,B,1WB,02-05-2025 12:48:49,8.234
2,C,B,2CB,02-05-2025 12:48:49,9.307
2,D,B,2DB,02-05-2025 12:48:49,9.864
2,W,A,2WA,02-05-2025 12:48:49,9.049
4,C,B,4CB,02-05-2025 12:48:49,8.406
4,D,A,4DA,02-05-2025 12:48:49,9.864
4,W,B,4WB,02-05-2025 12:48:49,9.35
6,C,B,6CB,02-05-2025 12:48:49,9.264
6,D,B,6DB,02-05-2025 12:48:49,8.835
6,W,A,6WA,02-05-2025 12:48:49,8.363
8,C,A,8CA,02-05-2025 12:48:49,8.492
8,D,A,8DA,02-05-2025 12:48:49,9.006
8,W,B,8WB,02-05-2025 12:48:49,8.921
10,C,A,10CA,02-05-2025 12:48:49,9.006
10,D,B,10DB,02-05-2025 12:48:49,8.449
10,W,B,10WB,02-05-2025 12:48:49,7.977
11,AMB,,DSWS,02-05-2025 12:48:49,9.006
12,AMB,,USWS,02-05-2025 12:48:49,8.577
1,C,A,1CA,02-05-2025 13:18:50,13.168
1,D,B,1DB,02-05-2025 13:18:50,13.64
1,W,B,1WB,02-05-2025 13:18:50,11.151
2,C,B,2CB,02-05-2025 13:18:50,12.481
2,D,B,2DB,02-05-2025 13:18:50,14.026
2,W,A,2WA,02-05-2025 13:18:50,11.924
4,C,B,4CB,02-05-2025 13:18:50,11.924
4,D,A,4DA,02-05-2025 13:18:50,14.283
4,W,B,4WB,02-05-2025 13:18:50,12.953
6,C,B,6CB,02-05-2025 13:18:50,12.481
6,D,B,6DB,02-05-2025 13:18:50,13.211
6,W,A,6WA,02-05-2025 13:18:50,12.696
8,C,A,8CA,02-05-2025 13:18:50,12.524
8,D,A,8DA,02-05-2025 13:18:50,14.841
8,W,B,8WB,02-05-2025 13:18:50,11.881
10,C,A,10CA,02-05-2025 13:18:50,12.739
10,D,B,10DB,02-05-2025 13:18:50,13.253
10,W,B,10WB,02-05-2025 13:18:50,11.666
11,AMB,,DSWS,02-05-2025 13:18:50,13.211
12,AMB,,USWS,02-05-2025 13:18:50,13.511
1,C,A,1CA,02-05-2025 13:48:51,13.082
1,D,B,1DB,02-05-2025 13:48:51,11.194
1,W,B,1WB,02-05-2025 13:48:51,11.066
2,C,B,2CB,02-05-2025 13:48:51,12.224
2,D,B,2DB,02-05-2025 13:48:51,13.425
2,W,A,2WA,02-05-2025 13:48:51,12.824
4,C,B,4CB,02-05-2025 13:48:51,12.438
4,D,A,4DA,02-05-2025 13:48:51,13.082
4,W,B,4WB,02-05-2025 13:48:51,13.296
6,C,B,6CB,02-05-2025 13:48:51,11.452
6,D,B,6DB,02-05-2025 13:48:51,12.524
6,W,A,6WA,02-05-2025 13:48:51,11.924
8,C,A,8CA,02-05-2025 13:48:51,10.594
8,D,A,8DA,02-05-2025 13:48:51,12.353
8,W,B,8WB,02-05-2025 13:48:51,10.98
10,C,A,10CA,02-05-2025 13:48:51,11.537
10,D,B,10DB,02-05-2025 13:48:51,11.452
10,W,B,10WB,02-05-2025 13:48:51,10.851
11,AMB,,DSWS,02-05-2025 13:48:51,12.61
12,AMB,,USWS,02-05-2025 13:48:51,13.768
1,C,A,1CA,02-06-2025 10:19:32,3
1,D,B,1DB,02-06-2025 10:19:32,2.957
1,W,B,1WB,02-06-2025 10:19:32,2.829
2,C,B,2CB,02-06-2025 10:19:32,2.957
2,D,B,2DB,02-06-2025 10:19:32,3.215
2,W,A,2WA,02-06-2025 10:19:32,2.786
4,C,B,4CB,02-06-2025 10:19:32,2.872
4,D,A,4DA,02-06-2025 10:19:32,3.515
4,W,B,4WB,02-06-2025 10:19:32,3
6,C,B,6CB,02-06-2025 10:19:32,3.129
6,D,B,6DB,02-06-2025 10:19:32,3.558
6,W,A,6WA,02-06-2025 10:19:32,3.343
8,C,A,8CA,02-06-2025 10:19:32,3.301
8,D,A,8DA,02-06-2025 10:19:32,3.129
8,W,B,8WB,02-06-2025 10:19:32,2.786
10,C,A,10CA,02-06-2025 10:19:32,2.872
10,D,B,10DB,02-06-2025 10:19:32,3.429
10,W,B,10WB,02-06-2025 10:19:32,2.957
11,AMB,,DSWS,02-06-2025 10:19:32,2.743
12,AMB,,USWS,02-06-2025 10:19:32,2.914
1,C,A,1CA,02-06-2025 10:49:33,2.185
1,D,B,1DB,02-06-2025 10:49:33,2.185
1,W,B,1WB,02-06-2025 10:49:33,2.099
2,C,B,2CB,02-06-2025 10:49:33,2.142
2,D,B,2DB,02-06-2025 10:49:33,2.185
2,W,A,2WA,02-06-2025 10:49:33,2.099
4,C,B,4CB,02-06-2025 10:49:33,2.099
4,D,A,4DA,02-06-2025 10:49:33,2.443
4,W,B,4WB,02-06-2025 10:49:33,2.271
6,C,B,6CB,02-06-2025 10:49:33,2.228
6,D,B,6DB,02-06-2025 10:49:33,2.357
6,W,A,6WA,02-06-2025 10:49:33,2.314
8,C,A,8CA,02-06-2025 10:49:33,2.314
8,D,A,8DA,02-06-2025 10:49:33,2.271
8,W,B,8WB,02-06-2025 10:49:33,2.185
10,C,A,10CA,02-06-2025 10:49:33,2.185
10,D,B,10DB,02-06-2025 10:49:33,2.357
10,W,B,10WB,02-06-2025 10:49:33,2.142
11,AMB,,DSWS,02-06-2025 10:49:33,2.099
12,AMB,,USWS,02-06-2025 10:49:33,2.142
1,C,A,1CA,02-06-2025 11:19:34,3.043
1,D,B,1DB,02-06-2025 11:19:34,3.129
1,W,B,1WB,02-06-2025 11:19:34,3.043
2,C,B,2CB,02-06-2025 11:19:34,3.043
2,D,B,2DB,02-06-2025 11:19:34,3.515
2,W,A,2WA,02-06-2025 11:19:34,3.172
4,C,B,4CB,02-06-2025 11:19:34,3.301
4,D,A,4DA,02-06-2025 11:19:34,3.987
4,W,B,4WB,02-06-2025 11:19:34,3.129
6,C,B,6CB,02-06-2025 11:19:34,3.172
6,D,B,6DB,02-06-2025 11:19:34,3.687
6,W,A,6WA,02-06-2025 11:19:34,3.472
8,C,A,8CA,02-06-2025 11:19:34,3.601
8,D,A,8DA,02-06-2025 11:19:34,3.944
8,W,B,8WB,02-06-2025 11:19:34,3.129
10,C,A,10CA,02-06-2025 11:19:34,2.872
10,D,B,10DB,02-06-2025 11:19:34,3.429
10,W,B,10WB,02-06-2025 11:19:34,3.172
11,AMB,,DSWS,02-06-2025 11:19:34,2.829
12,AMB,,USWS,02-06-2025 11:19:34,2.872
1,C,A,1CA,02-06-2025 11:49:35,3.086
1,D,B,1DB,02-06-2025 11:49:35,3.429
1,W,B,1WB,02-06-2025 11:49:35,3.172
2,C,B,2CB,02-06-2025 11:49:35,3.301
2,D,B,2DB,02-06-2025 11:49:35,3.687
2,W,A,2WA,02-06-2025 11:49:35,3.429
4,C,B,4CB,02-06-2025 11:49:35,3.601
4,D,A,4DA,02-06-2025 11:49:35,4.116
4,W,B,4WB,02-06-2025 11:49:35,3.215
6,C,B,6CB,02-06-2025 11:49:35,3.129
6,D,B,6DB,02-06-2025 11:49:35,3.901
6,W,A,6WA,02-06-2025 11:49:35,3.558
8,C,A,8CA,02-06-2025 11:49:35,3.644
8,D,A,8DA,02-06-2025 11:49:35,4.073
8,W,B,8WB,02-06-2025 11:49:35,3.429
10,C,A,10CA,02-06-2025 11:49:35,2.957
10,D,B,10DB,02-06-2025 11:49:35,3.772
10,W,B,10WB,02-06-2025 11:49:35,3.386
11,AMB,,DSWS,02-06-2025 11:49:35,2.914
12,AMB,,USWS,02-06-2025 11:49:35,3
1,C,A,1CA,02-06-2025 12:19:36,2.957
1,D,B,1DB,02-06-2025 12:19:36,3.343
1,W,B,1WB,02-06-2025 12:19:36,3.215
2,C,B,2CB,02-06-2025 12:19:36,3.086
2,D,B,2DB,02-06-2025 12:19:36,3.343
2,W,A,2WA,02-06-2025 12:19:36,3.258
4,C,B,4CB,02-06-2025 12:19:36,3.258
4,D,A,4DA,02-06-2025 12:19:36,3.987
4,W,B,4WB,02-06-2025 12:19:36,3
6,C,B,6CB,02-06-2025 12:19:36,3.043
6,D,B,6DB,02-06-2025 12:19:36,3.815
6,W,A,6WA,02-06-2025 12:19:36,3.515
8,C,A,8CA,02-06-2025 12:19:36,3.515
8,D,A,8DA,02-06-2025 12:19:36,3.601
8,W,B,8WB,02-06-2025 12:19:36,3.301
10,C,A,10CA,02-06-2025 12:19:36,2.786
10,D,B,10DB,02-06-2025 12:19:36,3.687
10,W,B,10WB,02-06-2025 12:19:36,3.301
11,AMB,,DSWS,02-06-2025 12:19:36,2.7
12,AMB,,USWS,02-06-2025 12:19:36,2.7
1,C,A,1CA,02-06-2025 12:49:37,3.258
1,D,B,1DB,02-06-2025 12:49:37,3.73
1,W,B,1WB,02-06-2025 12:49:37,3.472
2,C,B,2CB,02-06-2025 12:49:37,3.429
2,D,B,2DB,02-06-2025 12:49:37,3.858
2,W,A,2WA,02-06-2025 12:49:37,3.258
4,C,B,4CB,02-06-2025 12:49:37,3.472
4,D,A,4DA,02-06-2025 12:49:37,4.201
4,W,B,4WB,02-06-2025 12:49:37,3.343
6,C,B,6CB,02-06-2025 12:49:37,3.301
6,D,B,6DB,02-06-2025 12:49:37,4.116
6,W,A,6WA,02-06-2025 12:49:37,3.558
8,C,A,8CA,02-06-2025 12:49:37,3.429
8,D,A,8DA,02-06-2025 12:49:37,4.201
8,W,B,8WB,02-06-2025 12:49:37,3.601
10,C,A,10CA,02-06-2025 12:49:37,3.215
10,D,B,10DB,02-06-2025 12:49:37,4.03
10,W,B,10WB,02-06-2025 12:49:37,3.343
11,AMB,,DSWS,02-06-2025 12:49:37,2.957
12,AMB,,USWS,02-06-2025 12:49:37,3.086
1,C,A,1CA,02-06-2025 13:19:38,3.772
1,D,B,1DB,02-06-2025 13:19:38,3.772
1,W,B,1WB,02-06-2025 13:19:38,3.644
2,C,B,2CB,02-06-2025 13:19:38,3.815
2,D,B,2DB,02-06-2025 13:19:38,3.601
2,W,A,2WA,02-06-2025 13:19:38,3.644
4,C,B,4CB,02-06-2025 13:19:38,3.515
4,D,A,4DA,02-06-2025 13:19:38,4.33
4,W,B,4WB,02-06-2025 13:19:38,3.901
6,C,B,6CB,02-06-2025 13:19:38,3.987
6,D,B,6DB,02-06-2025 13:19:38,4.244
6,W,A,6WA,02-06-2025 13:19:38,3.858
8,C,A,8CA,02-06-2025 13:19:38,4.03
8,D,A,8DA,02-06-2025 13:19:38,3.858
8,W,B,8WB,02-06-2025 13:19:38,3.858
10,C,A,10CA,02-06-2025 13:19:38,3.858
10,D,B,10DB,02-06-2025 13:19:38,4.03
10,W,B,10WB,02-06-2025 13:19:38,3.687
11,AMB,,DSWS,02-06-2025 13:19:38,3.772
12,AMB,,USWS,02-06-2025 13:19:38,3.73
1,C,A,1CA,02-06-2025 13:49:39,3.301
1,D,B,1DB,02-06-2025 13:49:39,3.386
1,W,B,1WB,02-06-2025 13:49:39,3.215
2,C,B,2CB,02-06-2025 13:49:39,3.515
2,D,B,2DB,02-06-2025 13:49:39,3.429
2,W,A,2WA,02-06-2025 13:49:39,3.301
4,C,B,4CB,02-06-2025 13:49:39,3.343
4,D,A,4DA,02-06-2025 13:49:39,4.201
4,W,B,4WB,02-06-2025 13:49:39,3.687
6,C,B,6CB,02-06-2025 13:49:39,3.515
6,D,B,6DB,02-06-2025 13:49:39,4.03
6,W,A,6WA,02-06-2025 13:49:39,3.644
8,C,A,8CA,02-06-2025 13:49:39,3.901
8,D,A,8DA,02-06-2025 13:49:39,3.644
8,W,B,8WB,02-06-2025 13:49:39,3.472
10,C,A,10CA,02-06-2025 13:49:39,3.215
10,D,B,10DB,02-06-2025 13:49:39,3.815
10,W,B,10WB,02-06-2025 13:49:39,3.386
11,AMB,,DSWS,02-06-2025 13:49:39,3.172
12,AMB,,USWS,02-06-2025 13:49:39,3.386
1,C,A,1CA,02-07-2025 10:20:20,9.736
1,D,B,1DB,02-07-2025 10:20:20,13.125
1,W,B,1WB,02-07-2025 10:20:20,12.524
2,C,B,2CB,02-07-2025 10:20:20,9.65
2,D,B,2DB,02-07-2025 10:20:20,11.795
2,W,A,2WA,02-07-2025 10:20:20,12.867
4,C,B,4CB,02-07-2025 10:20:20,13.125
4,D,A,4DA,02-07-2025 10:20:20,10.594
4,W,B,4WB,02-07-2025 10:20:20,10.551
6,C,B,6CB,02-07-2025 10:20:20,9.693
6,D,B,6DB,02-07-2025 10:20:20,11.323
6,W,A,6WA,02-07-2025 10:20:20,11.237
8,C,A,8CA,02-07-2025 10:20:20,10.894
8,D,A,8DA,02-07-2025 10:20:20,13.597
8,W,B,8WB,02-07-2025 10:20:20,11.452
10,C,A,10CA,02-07-2025 10:20:20,10.25
10,D,B,10DB,02-07-2025 10:20:20,11.838
10,W,B,10WB,02-07-2025 10:20:20,11.838
11,AMB,,DSWS,02-07-2025 10:20:20,8.449
12,AMB,,USWS,02-07-2025 10:20:20,8.706
1,C,A,1CA,02-07-2025 10:50:21,12.395
1,D,B,1DB,02-07-2025 10:50:21,14.369
1,W,B,1WB,02-07-2025 10:50:21,12.31
2,C,B,2CB,02-07-2025 10:50:21,11.28
2,D,B,2DB,02-07-2025 10:50:21,14.927
2,W,A,2WA,02-07-2025 10:50:21,12.353
4,C,B,4CB,02-07-2025 10:50:21,13.94
4,D,A,4DA,02-07-2025 10:50:21,12.696
4,W,B,4WB,02-07-2025 10:50:21,11.966
6,C,B,6CB,02-07-2025 10:50:21,11.28
6,D,B,6DB,02-07-2025 10:50:21,13.811
6,W,A,6WA,02-07-2025 10:50:21,11.881
8,C,A,8CA,02-07-2025 10:50:21,11.881
8,D,A,8DA,02-07-2025 10:50:21,16.514
8,W,B,8WB,02-07-2025 10:50:21,12.31
10,C,A,10CA,02-07-2025 10:50:21,11.709
10,D,B,10DB,02-07-2025 10:50:21,12.953
10,W,B,10WB,02-07-2025 10:50:21,12.138
11,AMB,,DSWS,02-07-2025 10:50:21,10.594
12,AMB,,USWS,02-07-2025 10:50:21,11.495
1,C,A,1CA,02-07-2025 11:20:22,11.924
1,D,B,1DB,02-07-2025 11:20:22,11.709
1,W,B,1WB,02-07-2025 11:20:22,10.25
2,C,B,2CB,02-07-2025 11:20:22,10.765
2,D,B,2DB,02-07-2025 11:20:22,12.824
2,W,A,2WA,02-07-2025 11:20:22,10.25
4,C,B,4CB,02-07-2025 11:20:22,11.409
4,D,A,4DA,02-07-2025 11:20:22,12.095
4,W,B,4WB,02-07-2025 11:20:22,10.594
6,C,B,6CB,02-07-2025 11:20:22,11.537
6,D,B,6DB,02-07-2025 11:20:22,13.811
6,W,A,6WA,02-07-2025 11:20:22,11.966
8,C,A,8CA,02-07-2025 11:20:22,12.353
8,D,A,8DA,02-07-2025 11:20:22,12.524
8,W,B,8WB,02-07-2025 11:20:22,10.336
10,C,A,10CA,02-07-2025 11:20:22,11.323
10,D,B,10DB,02-07-2025 11:20:22,12.782
10,W,B,10WB,02-07-2025 11:20:22,11.537
11,AMB,,DSWS,02-07-2025 11:20:22,11.623
12,AMB,,USWS,02-07-2025 11:20:22,12.481
1,C,A,1CA,02-07-2025 11:50:23,9.864
1,D,B,1DB,02-07-2025 11:50:23,9.693
1,W,B,1WB,02-07-2025 11:50:23,10.208
2,C,B,2CB,02-07-2025 11:50:23,9.521
2,D,B,2DB,02-07-2025 11:50:23,10.079
2,W,A,2WA,02-07-2025 11:50:23,10.25
4,C,B,4CB,02-07-2025 11:50:23,10.293
4,D,A,4DA,02-07-2025 11:50:23,9.95
4,W,B,4WB,02-07-2025 11:50:23,9.95
6,C,B,6CB,02-07-2025 11:50:23,9.307
6,D,B,6DB,02-07-2025 11:50:23,9.264
6,W,A,6WA,02-07-2025 11:50:23,9.521
8,C,A,8CA,02-07-2025 11:50:23,9.092
8,D,A,8DA,02-07-2025 11:50:23,9.135
8,W,B,8WB,02-07-2025 11:50:23,9.221
10,C,A,10CA,02-07-2025 11:50:23,9.264
10,D,B,10DB,02-07-2025 11:50:23,9.264
10,W,B,10WB,02-07-2025 11:50:23,9.564
11,AMB,,DSWS,02-07-2025 11:50:23,9.178
12,AMB,,USWS,02-07-2025 11:50:23,9.135
1,C,A,1CA,02-07-2025 12:20:24,16.299
1,D,B,1DB,02-07-2025 12:20:24,15.313
1,W,B,1WB,02-07-2025 12:20:24,13.554
2,C,B,2CB,02-07-2025 12:20:24,15.098
2,D,B,2DB,02-07-2025 12:20:24,16.6
2,W,A,2WA,02-07-2025 12:20:24,15.827
4,C,B,4CB,02-07-2025 12:20:24,15.613
4,D,A,4DA,02-07-2025 12:20:24,16.042
4,W,B,4WB,02-07-2025 12:20:24,16.214
6,C,B,6CB,02-07-2025 12:20:24,13.854
6,D,B,6DB,02-07-2025 12:20:24,15.613
6,W,A,6WA,02-07-2025 12:20:24,15.098
8,C,A,8CA,02-07-2025 12:20:24,14.455
8,D,A,8DA,02-07-2025 12:20:24,15.785
8,W,B,8WB,02-07-2025 12:20:24,13.296
10,C,A,10CA,02-07-2025 12:20:24,13.597
10,D,B,10DB,02-07-2025 12:20:24,13.94
10,W,B,10WB,02-07-2025 12:20:24,13.725
11,AMB,,DSWS,02-07-2025 12:20:24,14.54
12,AMB,,USWS,02-07-2025 12:20:24,15.055
1,C,A,1CA,02-07-2025 12:50:25,15.441
1,D,B,1DB,02-07-2025 12:50:25,14.669
1,W,B,1WB,02-07-2025 12:50:25,13.511
2,C,B,2CB,02-07-2025 12:50:25,14.669
2,D,B,2DB,02-07-2025 12:50:25,15.356
2,W,A,2WA,02-07-2025 12:50:25,15.098
4,C,B,4CB,02-07-2025 12:50:25,15.055
4,D,A,4DA,02-07-2025 12:50:25,15.742
4,W,B,4WB,02-07-2025 12:50:25,15.57
6,C,B,6CB,02-07-2025 12:50:25,14.197
6,D,B,6DB,02-07-2025 12:50:25,14.755
6,W,A,6WA,02-07-2025 12:50:25,14.498
8,C,A,8CA,02-07-2025 12:50:25,13.94
8,D,A,8DA,02-07-2025 12:50:25,15.356
8,W,B,8WB,02-07-2025 12:50:25,13.382
10,C,A,10CA,02-07-2025 12:50:25,13.811
10,D,B,10DB,02-07-2025 12:50:25,13.854
10,W,B,10WB,02-07-2025 12:50:25,13.768
11,AMB,,DSWS,02-07-2025 12:50:25,14.626
12,AMB,,USWS,02-07-2025 12:50:25,15.484
